PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,hour,day_of_week,month,PT08.S1(CO)_roll3,PT08.S2(NMHC)_roll3,PT08.S3(NOx)_roll3,PT08.S4(NO2)_roll3,PT08.S5(O3)_roll3,T_roll3,RH_roll3,AH_roll3
872.0,686.0,972.0,880.0,603.0,5.2,44.5,0.3968,13,1,1,880.0,697.0,958.3333333333334,898.6666666666666,663.6666666666666,5.300000000000008,46.666666666666686,0.41883333333333467
893.0,722.0,932.0,917.0,645.0,4.7,48.6,0.4194,14,1,1,880.3333333333334,703.6666666666666,957.3333333333334,896.3333333333334,633.6666666666666,5.200000000000008,45.733333333333356,0.4075000000000013
879.0,687.0,980.0,914.0,564.0,4.5,51.0,0.4327,15,1,1,881.3333333333334,698.3333333333334,961.3333333333334,903.6666666666666,604.0,4.800000000000008,48.03333333333336,0.4163000000000013
896.0,689.0,966.0,909.0,614.0,5.1,50.1,0.4432,16,1,1,889.3333333333334,699.3333333333334,959.3333333333334,913.3333333333334,607.6666666666666,4.766666666666675,49.90000000000003,0.43176666666666796
909.0,706.0,928.0,923.0,658.0,5.0,50.4,0.443,17,1,1,894.6666666666666,694.0,958.0,915.3333333333334,612.0,4.866666666666674,50.50000000000003,0.4396333333333346
958.0,758.0,858.0,985.0,719.0,4.3,56.4,0.4721,18,1,1,921.0,717.6666666666666,917.3333333333334,939.0,663.6666666666666,4.800000000000008,52.30000000000003,0.4527666666666679
984.0,803.0,813.0,1012.0,772.0,4.3,56.7,0.476,19,1,1,950.3333333333334,755.6666666666666,866.3333333333334,973.3333333333334,716.3333333333334,4.533333333333341,54.50000000000002,0.4637000000000013
991.0,814.0,790.0,1040.0,812.0,4.3,57.0,0.4771,20,1,1,977.6666666666666,791.6666666666666,820.3333333333334,1012.3333333333334,767.6666666666666,4.3,56.700000000000024,0.4750666666666679
881.0,638.0,990.0,910.0,583.0,3.5,60.3,0.4782,21,1,1,952.0,751.6666666666666,864.3333333333334,987.3333333333334,722.3333333333334,4.033333333333341,58.00000000000002,0.47710000000000136
853.0,616.0,1071.0,870.0,491.0,4.1,52.5,0.4351,22,1,1,908.3333333333334,689.3333333333334,950.3333333333334,940.0,628.6666666666666,3.9666666666666743,56.60000000000002,0.463466666666668
896.0,668.0,1043.0,887.0,519.0,3.3,50.2,0.3934,8,2,1,876.6666666666666,640.6666666666666,1034.6666666666667,889.0,531.0,3.6333333333333413,54.33333333333335,0.435566666666668
913.0,733.0,902.0,901.0,681.0,3.5,47.5,0.3778,9,2,1,887.3333333333334,672.3333333333334,1005.3333333333334,886.0,563.6666666666666,3.6333333333333413,50.06666666666669,0.4021000000000013
871.0,638.0,1022.0,860.0,583.0,4.3,49.4,0.4136,10,2,1,893.3333333333334,679.6666666666666,989.0,882.6666666666666,594.3333333333334,3.7000000000000077,49.03333333333336,0.3949333333333347
872.0,662.0,1007.0,874.0,628.0,4.5,48.4,0.4131,11,2,1,885.3333333333334,677.6666666666666,977.0,878.3333333333334,630.6666666666666,4.100000000000008,48.43333333333336,0.4015000000000013
858.0,634.0,1053.0,868.0,566.0,4.3,50.0,0.4199,12,2,1,867.0,644.6666666666666,1027.3333333333333,867.3333333333334,592.3333333333334,4.366666666666674,49.26666666666669,0.41553333333333464
876.0,683.0,993.0,894.0,572.0,4.3,49.7,0.4166,13,2,1,868.6666666666666,659.6666666666666,1017.6666666666666,878.6666666666666,588.6666666666666,4.366666666666674,49.366666666666696,0.4165333333333347
900.0,751.0,891.0,913.0,637.0,4.9,45.3,0.3955,14,2,1,878.0,689.3333333333334,979.0,891.6666666666666,591.6666666666666,4.500000000000008,48.33333333333335,0.410666666666668
864.0,678.0,987.0,866.0,579.0,5.6,42.4,0.3884,15,2,1,880.0,704.0,957.0,891.0,596.0,4.933333333333342,45.80000000000002,0.40016666666666795
902.0,721.0,924.0,900.0,666.0,5.7,43.1,0.3984,16,2,1,888.6666666666666,716.6666666666666,934.0,893.0,627.3333333333334,5.400000000000008,43.60000000000002,0.3941000000000013
916.0,720.0,912.0,922.0,707.0,4.8,49.7,0.4305,17,2,1,894.0,706.3333333333334,941.0,896.0,650.6666666666666,5.366666666666674,45.06666666666669,0.40576666666666794
1004.0,918.0,752.0,1033.0,990.0,5.1,43.0,0.3821,18,2,1,940.6666666666666,786.3333333333334,862.6666666666666,951.6666666666666,787.6666666666666,5.200000000000008,45.26666666666669,0.40366666666666795
1024.0,945.0,729.0,1073.0,1026.0,5.3,44.4,0.397,19,2,1,981.3333333333334,861.0,797.6666666666666,1009.3333333333334,907.6666666666666,5.066666666666674,45.700000000000024,0.40320000000000134
1011.0,884.0,763.0,1048.0,910.0,4.9,47.9,0.418,20,2,1,1013.0,915.6666666666666,748.0,1051.3333333333333,975.3333333333334,5.100000000000008,45.10000000000002,0.3990333333333346
1006.0,822.0,794.0,1025.0,897.0,4.7,50.8,0.4398,21,2,1,1013.6666666666666,883.6666666666666,762.0,1048.6666666666667,944.3333333333334,4.966666666666675,47.700000000000024,0.41826666666666795
913.0,645.0,966.0,922.0,651.0,4.6,54.8,0.4704,22,2,1,976.6666666666666,783.6666666666666,841.0,998.3333333333334,819.3333333333334,4.733333333333341,51.166666666666686,0.4427333333333346
905.0,620.0,986.0,904.0,598.0,4.0,56.8,0.4688,23,2,1,941.3333333333334,695.6666666666666,915.3333333333334,950.3333333333334,715.3333333333334,4.433333333333342,54.133333333333354,0.459666666666668
872.0,628.0,1009.0,857.0,560.0,4.2,46.8,0.39,0,3,1,896.6666666666666,631.0,987.0,894.3333333333334,603.0,4.266666666666674,52.80000000000002,0.443066666666668
843.0,597.0,1059.0,808.0,527.0,4.5,42.0,0.3571,1,3,1,873.3333333333334,615.0,1018.0,856.3333333333334,561.6666666666666,4.233333333333341,48.53333333333336,0.4053000000000013
863.0,622.0,1025.0,826.0,574.0,4.1,42.1,0.3487,2,3,1,859.3333333333334,615.6666666666666,1031.0,830.3333333333334,553.6666666666666,4.2666666666666755,43.633333333333354,0.36526666666666796
778.0,417.0,1531.0,745.0,312.0,4.1,45.9,0.3804,5,3,1,828.0,545.3333333333334,1205.0,793.0,471.0,4.233333333333341,43.33333333333335,0.3620666666666679
801.0,470.0,1313.0,762.0,382.0,4.3,42.5,0.3556,6,3,1,814.0,503.0,1289.6666666666667,777.6666666666666,422.6666666666667,4.166666666666674,43.50000000000002,0.361566666666668
827.0,533.0,1198.0,775.0,488.0,4.6,38.1,0.3267,7,3,1,802.0,473.3333333333333,1347.3333333333333,760.6666666666666,394.0,4.333333333333341,42.16666666666669,0.3542333333333347
1038.0,837.0,822.0,972.0,915.0,4.6,39.4,0.3367,8,3,1,888.6666666666666,613.3333333333334,1111.0,836.3333333333334,595.0,4.500000000000008,40.00000000000002,0.33966666666666795
1040.0,917.0,739.0,1038.0,1021.0,4.8,41.9,0.3634,9,3,1,968.3333333333334,762.3333333333334,919.6666666666666,928.3333333333334,808.0,4.666666666666675,39.80000000000002,0.342266666666668
980.0,790.0,839.0,934.0,897.0,5.9,40.2,0.376,10,3,1,1019.3333333333334,848.0,800.0,981.3333333333334,944.3333333333334,5.100000000000008,40.50000000000003,0.3587000000000013
912.0,683.0,961.0,872.0,699.0,7.0,38.4,0.3861,11,3,1,977.3333333333334,796.6666666666666,846.3333333333334,948.0,872.3333333333334,5.900000000000008,40.16666666666669,0.375166666666668
887.0,649.0,1009.0,854.0,588.0,6.6,40.2,0.3944,12,3,1,926.3333333333334,707.3333333333334,936.3333333333334,886.6666666666666,728.0,6.500000000000008,39.60000000000003,0.3855000000000013
922.0,716.0,930.0,893.0,643.0,6.6,41.2,0.4046,13,3,1,907.0,682.6666666666666,966.6666666666666,873.0,643.3333333333334,6.733333333333341,39.93333333333336,0.3950333333333346
928.0,748.0,900.0,900.0,685.0,7.3,36.8,0.3779,14,3,1,912.3333333333334,704.3333333333334,946.3333333333334,882.3333333333334,638.6666666666666,6.83333333333334,39.40000000000003,0.39230000000000126
921.0,736.0,921.0,881.0,673.0,7.3,35.0,0.3584,15,3,1,923.6666666666666,733.3333333333334,917.0,891.3333333333334,667.0,7.066666666666674,37.66666666666669,0.38030000000000125
905.0,747.0,924.0,850.0,691.0,7.0,33.5,0.3367,16,3,1,918.0,743.6666666666666,915.0,877.0,683.0,7.200000000000007,35.10000000000002,0.35766666666666797
906.0,769.0,913.0,865.0,726.0,6.5,32.4,0.3155,17,3,1,910.6666666666666,750.6666666666666,919.3333333333334,865.3333333333334,696.6666666666666,6.933333333333341,33.633333333333354,0.336866666666668
981.0,886.0,819.0,928.0,912.0,5.7,33.9,0.3131,18,3,1,930.6666666666666,800.6666666666666,885.3333333333334,881.0,776.3333333333334,6.400000000000008,33.26666666666669,0.3217666666666679
1053.0,987.0,750.0,1025.0,1048.0,5.0,36.1,0.3178,19,3,1,980.0,880.6666666666666,827.3333333333334,939.3333333333334,895.3333333333334,5.733333333333341,34.133333333333354,0.31546666666666795
1086.0,1032.0,717.0,1049.0,1136.0,4.7,38.3,0.3306,20,3,1,1040.0,968.3333333333334,762.0,1000.6666666666666,1032.0,5.133333333333341,36.10000000000002,0.32050000000000134
967.0,811.0,863.0,911.0,909.0,4.5,39.9,0.339,21,3,1,1035.3333333333333,943.3333333333334,776.6666666666666,995.0,1031.0,4.733333333333341,38.10000000000002,0.32913333333333467
902.0,689.0,995.0,838.0,719.0,4.3,41.1,0.3451,22,3,1,985.0,844.0,858.3333333333334,932.6666666666666,921.3333333333334,4.500000000000008,39.76666666666669,0.33823333333333466
916.0,725.0,953.0,855.0,746.0,4.0,43.1,0.3551,23,3,1,928.3333333333334,741.6666666666666,937.0,868.0,791.3333333333334,4.266666666666675,41.36666666666669,0.3464000000000014
895.0,677.0,999.0,827.0,700.0,3.7,46.0,0.3701,0,4,1,904.3333333333334,697.0,982.3333333333334,840.0,721.6666666666666,4.000000000000008,43.40000000000003,0.356766666666668
866.0,613.0,1075.0,810.0,579.0,3.3,47.4,0.3716,1,4,1,892.3333333333334,671.6666666666666,1009.0,830.6666666666666,675.0,3.666666666666675,45.50000000000003,0.3656000000000013
861.0,585.0,1120.0,807.0,553.0,3.0,49.1,0.3774,2,4,1,874.0,625.0,1064.6666666666667,814.6666666666666,610.6666666666666,3.3333333333333415,47.50000000000002,0.37303333333333466
845.0,534.0,1146.0,781.0,519.0,3.5,48.0,0.3822,3,4,1,857.3333333333334,577.3333333333334,1113.6666666666667,799.3333333333334,550.3333333333334,3.2666666666666746,48.166666666666686,0.37706666666666794
849.0,522.0,1158.0,779.0,467.0,3.6,48.0,0.3835,4,4,1,851.6666666666666,547.0,1141.3333333333333,789.0,513.0,3.3666666666666747,48.366666666666696,0.38103333333333467
818.0,486.0,1282.0,781.0,422.0,4.0,47.8,0.3919,5,4,1,837.3333333333334,514.0,1195.3333333333333,780.3333333333334,469.3333333333333,3.700000000000008,47.93333333333336,0.38586666666666797
864.0,554.0,1159.0,819.0,545.0,4.1,48.1,0.3975,6,4,1,843.6666666666666,520.6666666666666,1199.6666666666667,793.0,478.0,3.900000000000008,47.96666666666669,0.39096666666666796
856.0,559.0,1138.0,810.0,556.0,4.1,47.4,0.3926,7,4,1,846.0,533.0,1193.0,803.3333333333334,507.6666666666667,4.066666666666674,47.76666666666669,0.3940000000000013
1024.0,823.0,827.0,992.0,879.0,4.2,48.7,0.4073,8,4,1,914.6666666666666,645.3333333333334,1041.3333333333333,873.6666666666666,660.0,4.133333333333341,48.06666666666669,0.3991333333333346
1050.0,909.0,742.0,1055.0,993.0,4.1,49.8,0.4117,9,4,1,976.6666666666666,763.6666666666666,902.3333333333334,952.3333333333334,809.3333333333334,4.133333333333341,48.63333333333336,0.40386666666666793
984.0,832.0,822.0,966.0,892.0,4.3,48.4,0.4043,10,4,1,1019.3333333333334,854.6666666666666,797.0,1004.3333333333334,921.3333333333334,4.200000000000008,48.96666666666669,0.40776666666666794
990.0,808.0,838.0,975.0,901.0,4.6,49.7,0.4271,11,4,1,1008.0,849.6666666666666,800.6666666666666,998.6666666666666,928.6666666666666,4.333333333333341,49.30000000000002,0.41436666666666794
970.0,798.0,842.0,941.0,874.0,4.5,49.6,0.421,12,4,1,981.3333333333334,812.6666666666666,834.0,960.6666666666666,889.0,4.466666666666675,49.233333333333356,0.41746666666666793
943.0,781.0,871.0,925.0,722.0,4.4,48.4,0.4087,13,4,1,967.6666666666666,795.6666666666666,850.3333333333334,947.0,832.3333333333334,4.500000000000008,49.233333333333356,0.41893333333333466
994.0,871.0,793.0,997.0,836.0,4.7,47.2,0.4075,14,4,1,969.0,816.6666666666666,835.3333333333334,954.3333333333334,810.6666666666666,4.533333333333342,48.40000000000003,0.41240000000000127
932.0,767.0,888.0,920.0,669.0,4.2,49.5,0.4118,15,4,1,956.3333333333334,806.3333333333334,850.6666666666666,947.3333333333334,742.3333333333334,4.433333333333342,48.366666666666696,0.4093333333333346
891.0,706.0,949.0,860.0,600.0,3.4,50.7,0.3991,16,4,1,939.0,781.3333333333334,876.6666666666666,925.6666666666666,701.6666666666666,4.1000000000000085,49.133333333333354,0.4061333333333346
793.0,480.0,1306.0,745.0,376.0,1.9,49.7,0.3528,2,5,1,872.0,651.0,1047.6666666666667,841.6666666666666,548.3333333333334,3.166666666666675,49.9666666666667,0.3879000000000013
790.0,455.0,1376.0,751.0,336.0,1.6,52.9,0.3692,3,5,1,824.6666666666666,547.0,1210.3333333333333,785.3333333333334,437.3333333333333,2.3000000000000083,51.10000000000002,0.37370000000000125
776.0,445.0,1460.0,737.0,330.0,1.4,53.8,0.3687,4,5,1,786.3333333333334,460.0,1380.6666666666667,744.3333333333334,347.3333333333333,1.6333333333333417,52.133333333333354,0.363566666666668
766.0,448.0,1494.0,734.0,321.0,1.0,54.7,0.3657,5,5,1,777.3333333333334,449.3333333333333,1443.3333333333333,740.6666666666666,329.0,1.3333333333333417,53.80000000000003,0.36786666666666795
774.0,458.0,1473.0,735.0,334.0,1.4,52.3,0.3591,6,5,1,772.0,450.3333333333333,1475.6666666666667,735.3333333333334,328.3333333333333,1.2666666666666748,53.60000000000002,0.3645000000000013
801.0,494.0,1324.0,754.0,395.0,1.6,51.0,0.3561,7,5,1,780.3333333333334,466.6666666666667,1430.3333333333333,741.0,350.0,1.3333333333333417,52.666666666666686,0.36030000000000134
847.0,586.0,1163.0,814.0,473.0,1.4,53.1,0.3642,8,5,1,807.3333333333334,512.6666666666666,1320.0,767.6666666666666,400.6666666666667,1.466666666666675,52.133333333333354,0.3598000000000013
874.0,641.0,1022.0,857.0,553.0,1.7,54.1,0.3785,9,5,1,840.6666666666666,573.6666666666666,1169.6666666666667,808.3333333333334,473.6666666666667,1.566666666666675,52.733333333333356,0.366266666666668
879.0,642.0,1027.0,836.0,545.0,2.5,51.0,0.3778,10,5,1,866.6666666666666,623.0,1070.6666666666667,835.6666666666666,523.6666666666666,1.866666666666675,52.733333333333356,0.3735000000000013
888.0,652.0,1025.0,833.0,547.0,2.9,48.7,0.3706,11,5,1,880.3333333333334,645.0,1024.6666666666667,842.0,548.3333333333334,2.3666666666666747,51.26666666666669,0.37563333333333465
873.0,610.0,1051.0,819.0,527.0,3.6,45.8,0.3674,12,5,1,880.0,634.6666666666666,1034.3333333333333,829.3333333333334,539.6666666666666,3.0000000000000084,48.50000000000002,0.3719333333333346
877.0,618.0,1027.0,830.0,505.0,3.1,48.1,0.3722,13,5,1,879.3333333333334,626.6666666666666,1034.3333333333333,827.3333333333334,526.3333333333334,3.2000000000000086,47.53333333333336,0.37006666666666793
893.0,653.0,987.0,845.0,550.0,3.4,46.6,0.3668,14,5,1,881.0,627.0,1021.6666666666666,831.3333333333334,527.3333333333334,3.3666666666666747,46.83333333333335,0.3688000000000013
866.0,602.0,1071.0,809.0,465.0,3.7,45.8,0.3697,15,5,1,878.6666666666666,624.3333333333334,1028.3333333333333,828.0,506.6666666666667,3.400000000000009,46.83333333333335,0.36956666666666793
873.0,629.0,1049.0,817.0,467.0,4.4,43.7,0.3688,16,5,1,877.3333333333334,628.0,1035.6666666666667,823.6666666666666,494.0,3.8333333333333424,45.366666666666696,0.36843333333333456
911.0,676.0,998.0,855.0,555.0,4.0,44.9,0.3689,17,5,1,883.3333333333334,635.6666666666666,1039.3333333333333,827.0,495.6666666666667,4.033333333333342,44.80000000000002,0.3691333333333346
908.0,653.0,980.0,847.0,551.0,3.3,46.8,0.3671,18,5,1,897.3333333333334,652.6666666666666,1009.0,839.6666666666666,524.3333333333334,3.9000000000000092,45.133333333333354,0.368266666666668
907.0,657.0,981.0,844.0,569.0,3.1,48.1,0.3707,19,5,1,908.6666666666666,662.0,986.3333333333334,848.6666666666666,558.3333333333334,3.4666666666666752,46.60000000000002,0.3689000000000013
925.0,678.0,960.0,861.0,594.0,2.8,49.0,0.37,20,5,1,913.3333333333334,662.6666666666666,973.6666666666666,850.6666666666666,571.3333333333334,3.0666666666666753,47.96666666666669,0.36926666666666796
920.0,649.0,983.0,849.0,598.0,3.1,47.4,0.3661,21,5,1,917.3333333333334,661.3333333333334,974.6666666666666,851.3333333333334,587.0,3.0000000000000084,48.16666666666669,0.3689333333333346
865.0,561.0,1102.0,791.0,434.0,2.9,49.0,0.3725,22,5,1,903.3333333333334,629.3333333333334,1015.0,833.6666666666666,542.0,2.933333333333342,48.46666666666669,0.3695333333333346
867.0,553.0,1136.0,792.0,412.0,2.8,49.1,0.3726,23,5,1,884.0,587.6666666666666,1073.6666666666667,810.6666666666666,481.3333333333333,2.933333333333342,48.50000000000002,0.37040000000000134
900.0,604.0,1051.0,815.0,469.0,2.9,49.7,0.3782,0,6,1,877.3333333333334,572.6666666666666,1096.3333333333333,799.3333333333334,438.3333333333333,2.8666666666666756,49.26666666666669,0.37443333333333456
901.0,599.0,1023.0,825.0,515.0,3.8,46.5,0.3762,1,6,1,889.3333333333334,585.3333333333334,1070.0,810.6666666666666,465.3333333333333,3.166666666666675,48.43333333333336,0.3756666666666679
863.0,560.0,1107.0,787.0,430.0,3.2,46.9,0.3658,2,6,1,888.0,587.6666666666666,1060.3333333333333,809.0,471.3333333333333,3.300000000000009,47.700000000000024,0.3734000000000013
884.0,599.0,1065.0,813.0,503.0,3.1,45.2,0.3504,3,6,1,882.6666666666666,586.0,1065.0,808.3333333333334,482.6666666666667,3.3666666666666756,46.200000000000024,0.3641333333333347
806.0,459.0,1322.0,728.0,368.0,3.1,44.4,0.342,5,6,1,851.0,539.3333333333334,1164.6666666666667,776.0,433.6666666666667,3.133333333333342,45.50000000000002,0.3527333333333346
801.0,454.0,1374.0,727.0,348.0,3.0,43.4,0.3337,6,6,1,830.3333333333334,504.0,1253.6666666666667,756.0,406.3333333333333,3.0666666666666753,44.33333333333335,0.3420333333333347
790.0,431.0,1439.0,722.0,354.0,2.8,43.8,0.3308,7,6,1,799.0,448.0,1378.3333333333333,725.6666666666666,356.6666666666667,2.9666666666666757,43.866666666666696,0.3355000000000013
805.0,465.0,1358.0,736.0,382.0,2.7,43.2,0.3259,8,6,1,798.6666666666666,450.0,1390.3333333333333,728.3333333333334,361.3333333333333,2.8333333333333415,43.46666666666669,0.3301333333333346
843.0,520.0,1202.0,762.0,450.0,3.3,42.3,0.3299,9,6,1,812.6666666666666,472.0,1333.0,740.0,395.3333333333333,2.933333333333342,43.10000000000002,0.328866666666668
849.0,537.0,1148.0,757.0,460.0,4.6,39.0,0.333,10,6,1,832.3333333333334,507.3333333333333,1236.0,751.6666666666666,430.6666666666667,3.533333333333342,41.50000000000003,0.3296000000000013
872.0,583.0,1126.0,765.0,441.0,5.6,37.5,0.3426,11,6,1,854.6666666666666,546.6666666666666,1158.6666666666667,761.3333333333334,450.3333333333333,4.500000000000008,39.60000000000002,0.335166666666668
890.0,585.0,1097.0,776.0,454.0,7.2,34.2,0.3488,12,6,1,870.3333333333334,568.3333333333334,1123.6666666666667,766.0,451.6666666666667,5.800000000000008,36.90000000000003,0.341466666666668
874.0,552.0,1128.0,760.0,415.0,6.9,35.6,0.3561,13,6,1,878.6666666666666,573.3333333333334,1117.0,767.0,436.6666666666667,6.566666666666676,35.766666666666694,0.34916666666666796
863.0,553.0,1133.0,742.0,419.0,8.2,30.1,0.3281,14,6,1,875.6666666666666,563.3333333333334,1119.3333333333333,759.3333333333334,429.3333333333333,7.433333333333342,33.30000000000002,0.34433333333333466
840.0,566.0,1176.0,717.0,368.0,7.6,27.9,0.2927,15,6,1,859.0,557.0,1145.6666666666667,739.6666666666666,400.6666666666667,7.566666666666674,31.200000000000028,0.3256333333333346
845.0,569.0,1151.0,709.0,397.0,7.9,25.9,0.2774,16,6,1,849.3333333333334,562.6666666666666,1153.3333333333333,722.6666666666666,394.6666666666667,7.900000000000008,27.966666666666686,0.2994000000000013
888.0,625.0,1062.0,763.0,510.0,7.8,28.3,0.3017,17,6,1,857.6666666666666,586.6666666666666,1129.6666666666667,729.6666666666666,425.0,7.7666666666666755,27.36666666666669,0.2906000000000013
845.0,582.0,1120.0,719.0,473.0,6.3,28.8,0.2772,18,6,1,859.3333333333334,592.0,1111.0,730.3333333333334,460.0,7.333333333333343,27.66666666666669,0.28543333333333465
880.0,641.0,1077.0,759.0,537.0,5.4,30.1,0.2726,19,6,1,871.0,616.0,1086.3333333333333,747.0,506.6666666666667,6.50000000000001,29.06666666666669,0.28383333333333466
917.0,708.0,972.0,787.0,670.0,5.0,31.1,0.273,20,6,1,880.6666666666666,643.6666666666666,1056.3333333333333,755.0,560.0,5.566666666666674,30.00000000000003,0.274266666666668
927.0,715.0,965.0,797.0,711.0,4.6,33.8,0.2898,21,6,1,908.0,688.0,1004.6666666666666,781.0,639.3333333333334,5.000000000000009,31.66666666666669,0.278466666666668
868.0,615.0,1095.0,752.0,551.0,4.3,36.6,0.3064,22,6,1,904.0,679.3333333333334,1010.6666666666666,778.6666666666666,644.0,4.633333333333343,33.83333333333335,0.2897333333333347
932.0,685.0,996.0,820.0,670.0,4.0,39.0,0.3203,23,6,1,909.0,671.6666666666666,1018.6666666666666,789.6666666666666,644.0,4.300000000000009,36.46666666666669,0.30550000000000127
971.0,741.0,901.0,864.0,771.0,2.9,42.8,0.3276,0,0,1,923.6666666666666,680.3333333333334,997.3333333333334,812.0,664.0,3.733333333333342,39.46666666666669,0.3181000000000013
891.0,650.0,987.0,782.0,586.0,3.4,38.9,0.3076,1,0,1,931.3333333333334,692.0,961.3333333333334,822.0,675.6666666666666,3.433333333333342,40.233333333333356,0.3185000000000013
806.0,495.0,1282.0,685.0,355.0,4.0,36.4,0.2982,2,0,1,889.3333333333334,628.6666666666666,1056.6666666666667,777.0,570.6666666666666,3.433333333333342,39.366666666666696,0.3111333333333346
787.0,446.0,1395.0,657.0,310.0,4.0,36.4,0.2989,3,0,1,828.0,530.3333333333334,1221.3333333333333,708.0,417.0,3.800000000000009,37.233333333333356,0.301566666666668
791.0,435.0,1486.0,668.0,292.0,3.7,37.7,0.3024,4,0,1,794.6666666666666,458.6666666666667,1387.6666666666667,670.0,319.0,3.9000000000000092,36.83333333333336,0.2998333333333347
787.0,415.0,1474.0,667.0,293.0,3.4,38.9,0.3075,5,0,1,788.3333333333334,432.0,1451.6666666666667,664.0,298.3333333333333,3.7000000000000086,37.66666666666669,0.30293333333333466
814.0,449.0,1363.0,674.0,328.0,3.7,37.5,0.3012,6,0,1,797.3333333333334,433.0,1441.0,669.6666666666666,304.3333333333333,3.600000000000009,38.03333333333336,0.3037000000000013
844.0,538.0,1164.0,726.0,479.0,3.7,35.2,0.2833,7,0,1,815.0,467.3333333333333,1333.6666666666667,689.0,366.6666666666667,3.600000000000009,37.200000000000024,0.2973333333333346
1049.0,863.0,826.0,923.0,979.0,3.7,33.9,0.2732,8,0,1,902.3333333333334,616.6666666666666,1117.6666666666667,774.3333333333334,595.3333333333334,3.7,35.53333333333335,0.2859000000000013
1293.0,1153.0,602.0,1141.0,1667.0,6.6,34.4,0.3359,10,0,1,1062.0,851.3333333333334,864.0,930.0,1041.6666666666667,4.666666666666676,34.50000000000003,0.29746666666666793
1121.0,1066.0,683.0,1040.0,1378.0,10.0,22.4,0.2753,11,0,1,1154.3333333333333,1027.3333333333333,703.6666666666666,1034.6666666666667,1341.3333333333333,6.7666666666666755,30.233333333333352,0.2948000000000013
1112.0,1078.0,683.0,1028.0,1426.0,11.9,18.6,0.2581,12,0,1,1175.3333333333333,1099.0,656.0,1069.6666666666667,1490.3333333333333,9.500000000000009,25.133333333333354,0.28976666666666795
1060.0,1048.0,707.0,983.0,1246.0,12.5,17.2,0.2477,13,0,1,1097.6666666666667,1064.0,691.0,1017.0,1350.0,11.466666666666676,19.400000000000023,0.26036666666666797
1056.0,1040.0,711.0,976.0,1187.0,13.2,17.3,0.2606,14,0,1,1076.0,1055.3333333333333,700.3333333333334,995.6666666666666,1286.3333333333333,12.53333333333334,17.700000000000024,0.25546666666666795
1131.0,1139.0,643.0,1097.0,1363.0,13.5,18.7,0.2872,15,0,1,1082.3333333333333,1075.6666666666667,687.0,1018.6666666666666,1265.3333333333333,13.066666666666675,17.73333333333336,0.26516666666666794
1162.0,1170.0,618.0,1131.0,1425.0,14.1,18.2,0.2908,16,0,1,1116.3333333333333,1116.3333333333333,657.3333333333334,1068.0,1325.0,13.600000000000009,18.066666666666688,0.2795333333333346
1283.0,1328.0,552.0,1294.0,1722.0,13.0,20.3,0.303,17,0,1,1192.0,1212.3333333333333,604.3333333333334,1174.0,1503.3333333333333,13.53333333333334,19.06666666666669,0.29366666666666796
1414.0,1490.0,488.0,1433.0,2051.0,10.4,24.7,0.3116,18,0,1,1286.3333333333333,1329.3333333333333,552.6666666666666,1286.0,1732.6666666666667,12.500000000000009,21.066666666666688,0.3018000000000013
1486.0,1570.0,455.0,1557.0,2179.0,8.6,29.8,0.3344,19,0,1,1394.3333333333333,1462.6666666666667,498.3333333333333,1428.0,1984.0,10.666666666666677,24.933333333333355,0.31633333333333463
1523.0,1533.0,456.0,1532.0,2214.0,7.3,36.8,0.3771,20,0,1,1474.3333333333333,1531.0,466.3333333333333,1507.3333333333333,2148.0,8.766666666666675,30.433333333333355,0.34103333333333463
1283.0,1149.0,587.0,1148.0,1799.0,6.3,39.4,0.3795,21,0,1,1430.6666666666667,1417.3333333333333,499.3333333333333,1412.3333333333333,2064.0,7.400000000000008,35.33333333333335,0.3636666666666679
1109.0,863.0,737.0,960.0,1527.0,5.4,43.5,0.3922,22,0,1,1305.0,1181.6666666666667,593.3333333333334,1213.3333333333333,1846.6666666666667,6.333333333333343,39.90000000000003,0.3829333333333346
1055.0,782.0,798.0,940.0,1377.0,5.1,45.6,0.4056,23,0,1,1149.0,931.3333333333334,707.3333333333334,1016.0,1567.6666666666667,5.6000000000000085,42.83333333333335,0.3924333333333346
1038.0,756.0,813.0,921.0,1317.0,4.2,49.4,0.412,0,1,2,1067.3333333333333,800.3333333333334,782.6666666666666,940.3333333333334,1407.0,4.900000000000009,46.166666666666686,0.403266666666668
996.0,698.0,871.0,894.0,1228.0,4.1,50.1,0.415,1,1,2,1029.6666666666667,745.3333333333334,827.3333333333334,918.3333333333334,1307.3333333333333,4.466666666666676,48.366666666666696,0.410866666666668
995.0,680.0,879.0,904.0,1201.0,4.1,51.5,0.4263,2,1,2,1009.6666666666666,711.3333333333334,854.3333333333334,906.3333333333334,1248.6666666666667,4.133333333333343,50.33333333333335,0.41776666666666795
1000.0,670.0,868.0,917.0,1158.0,3.7,57.5,0.4621,3,1,2,997.0,682.6666666666666,872.6666666666666,905.0,1195.6666666666667,3.9666666666666757,53.03333333333336,0.43446666666666794
1042.0,688.0,814.0,935.0,1204.0,2.5,64.8,0.4807,4,1,2,1012.3333333333334,679.3333333333334,853.6666666666666,918.6666666666666,1187.6666666666667,3.433333333333342,57.93333333333336,0.456366666666668
